observation_id,choice,availability_drive_alone,availability_shared_ride_2,availability_shared_ride_3+,availability_walk_transit_walk,availability_drive_transit_walk,availability_walk_transit_drive,availability_walk,availability_bicycle,household_id,person_id,tour_id,tour_origin_taz,primary_dest_taz,age,household_size,household_income,household_income_values,transit_subsidy,transit_subsidy_amount,cross_bay,total_travel_time_drive_alone,total_travel_time_shared_ride_2,total_travel_time_shared_ride_3+,total_travel_time_walk_transit_walk,total_travel_time_drive_transit_walk,total_travel_time_walk_transit_drive,total_travel_time_walk,total_travel_time_bicycle,total_travel_distance_drive_alone,total_travel_distance_shared_ride_2,total_travel_distance_shared_ride_3+,total_travel_distance_walk,total_travel_distance_bicycle,total_travel_cost_drive_alone,total_travel_cost_shared_ride_2,total_travel_cost_shared_ride_3+,total_travel_cost_walk_transit_walk,total_travel_cost_drive_transit_walk,total_travel_cost_walk_transit_drive,age_ctgry
210,drive_alone,1,1,1,1,1,1,1,1,1497788,2,0,16.0,142.0,72,2,5,62500.0,0,-1,0,23.83,23.83,23.83,71.6,57.62,57.62,157.4,39.35,8.4,8.4,8.4,7.87,7.87,1.556,0.8892,0.6224,3.22,3.22,3.22,65+
211,walk,1,1,1,1,1,1,1,1,1498075,1,0,1008.0,1019.0,37,3,5,62500.0,0,-1,0,9.77,9.77,9.77,44.72,30.44,29.44,18.0,4.5,0.9,0.9,0.9,0.9,0.9,0.1664,0.095,0.0666,3.22,3.22,3.22,20-44
212,bike,1,1,1,1,1,1,1,1,1498075,1,1,1008.0,1019.0,37,3,5,62500.0,0,-1,0,9.77,9.77,9.77,38.47,26.12,26.65,18.0,4.5,0.9,0.9,0.9,0.9,0.9,0.1664,0.095,0.0666,3.22,3.22,3.22,20-44
213,walk,0,1,1,1,0,1,1,0,1498815,1,0,32.0,14.0,62,1,5,62500.0,0,-1,0,,17.47,17.47,47.19,,32.58,59.0,,,2.95,2.95,2.95,,,0.3115,0.218,3.22,,3.22,45-64
214,walk_transit_walk,0,1,1,1,0,1,1,0,1498957,1,0,1016.0,970.0,39,1,6,87500.0,0,-1,0,,25.61,25.61,64.17,,55.35,178.4,,,9.06,9.06,8.92,,,0.9568,0.6698,2.82,,3.02,20-44
215,drive_alone,1,1,1,1,1,1,1,0,1499273,1,0,87.0,17.0,48,1,4,42500.0,0,-1,0,27.0,27.0,27.0,91.0,72.01,68.73,151.2,,8.46,8.46,8.46,7.56,,1.5653,0.8944,0.6261,3.22,3.22,3.22,45-64
216,walk_transit_walk,1,1,1,1,1,1,1,1,1499400,1,0,89.0,2.0,57,2,10,275000.0,0,-1,0,27.41,27.41,27.41,60.4,67.62,76.45,152.0,38.0,7.84,7.84,7.84,7.6,7.6,1.4488,0.8279,0.5795,3.22,3.98,3.22,45-64
217,drive_alone,1,1,1,1,1,1,1,0,1506933,1,0,184.0,185.0,999,3,99,117480.978261,0,-1,0,7.91,7.91,7.91,33.06,26.09,24.26,29.2,,1.46,1.46,1.46,1.46,,0.2698,0.1542,0.108,3.22,3.22,3.22,65+
218,drive_alone,1,1,1,1,1,1,1,0,1506933,1,1,184.0,185.0,999,3,99,117480.978261,0,-1,0,7.92,7.92,7.92,47.64,35.56,37.36,29.2,,1.46,1.46,1.46,1.46,,0.2698,0.1542,0.108,3.22,3.22,3.22,65+
219,shared_ride_2,1,1,1,1,1,1,1,0,1506933,3,0,184.0,188.0,999,3,99,117480.978261,0,-1,0,17.48,17.48,17.48,56.93,47.48,47.48,108.4,,5.48,5.48,5.48,5.42,,1.0128,0.5786,0.405,3.22,3.22,3.22,65+
220,bike,1,1,1,1,1,1,1,1,1507560,2,0,1025.0,1019.0,19,3,5,62500.0,0,-1,0,17.99,17.99,17.99,67.41,52.56,52.52,106.8,26.7,5.5,5.5,5.5,5.34,5.34,1.0164,0.5808,0.4066,3.42,3.22,4.63,05-19
221,shared_ride_3,1,1,1,1,1,1,1,1,1507560,3,0,1025.0,1018.0,15,3,5,62500.0,0,-1,0,14.54,14.54,14.54,60.9,47.93,47.94,71.6,17.9,3.68,3.68,3.68,3.58,3.58,0.68,0.3886,0.272,4.83,3.02,4.43,05-19
222,walk_transit_walk,1,1,1,1,1,1,1,1,1507894,3,0,186.0,133.0,34,3,6,87500.0,0,-1,0,20.07,20.07,20.07,71.1,58.69,58.69,138.4,34.6,6.92,6.92,6.92,6.92,6.92,1.2788,0.7308,0.5116,3.22,3.82,3.22,20-44
223,drive_alone,1,1,1,1,1,1,1,1,1508142,1,0,117.0,91.0,60,2,5,62500.0,0,-1,0,22.86,22.86,22.86,106.9,77.72,97.18,126.8,31.7,6.7,6.7,6.7,6.34,6.34,1.2381,0.7076,0.4953,3.22,3.22,3.82,45-64
224,drive_transit_walk,1,1,1,1,1,1,1,1,1508142,2,0,117.0,144.0,18,2,5,62500.0,1,999998,0,19.46,19.46,19.46,86.87,73.0,73.44,116.4,29.1,5.82,5.82,5.82,5.82,5.82,1.0756,0.6146,0.4302,3.22,3.22,3.82,05-19
225,walk_transit_walk,1,1,1,1,1,1,1,1,1508414,1,0,972.0,1018.0,61,1,99,117480.978261,1,10,0,25.49,25.49,25.49,92.61,71.84,76.75,172.8,43.2,9.2,9.2,9.2,8.64,8.64,1.7002,0.9715,0.68,4.83,3.22,4.43,45-64
226,bike,1,1,1,1,1,1,1,1,1509150,1,0,1027.0,1018.0,57,2,9,225000.0,0,-1,0,13.36,13.36,13.36,26.45,16.83,18.29,44.0,11.0,2.2,2.2,2.2,2.2,2.2,0.4066,0.2324,0.1626,3.22,3.22,3.22,45-64
227,drive_alone,1,1,1,1,1,1,1,1,1509150,2,0,1027.0,1014.0,69,2,9,225000.0,0,-1,0,20.34,20.34,20.34,52.71,46.93,46.96,98.0,24.5,4.9,4.9,4.9,4.9,4.9,0.9056,0.5174,0.3622,3.42,3.22,3.02,65+
228,shared_ride_2,1,1,1,1,1,1,1,0,1513075,1,0,149.0,75.0,39,3,8,175000.0,1,175,0,28.64,28.64,28.64,102.8,99.61,99.61,254.2,,13.49,13.49,13.49,12.71,,2.4930000000000003,1.4245,0.9972,3.22,3.22,3.22,20-44
229,shared_ride_2,1,1,1,1,1,1,1,0,1513075,2,0,149.0,1.0,37,3,8,175000.0,0,-1,0,28.97,28.97,28.97,94.2,76.34,76.12,268.6,,14.42,14.42,14.42,13.43,,2.6648,1.5227,1.0659,3.22,3.22,3.98,20-44
230,drive_alone,1,1,1,0,0,0,1,1,1515996,1,0,914.0,998.0,43,4,10,275000.0,0,-1,0,15.49,15.49,15.49,,,,102.4,25.6,5.17,5.17,5.17,5.12,5.12,0.9554,0.5459,0.3821,,,,20-44
231,shared_ride_2,1,1,1,0,0,0,1,1,1515996,3,0,914.0,920.0,12,4,10,275000.0,0,-1,0,16.24,16.24,16.24,,,,134.0,33.5,6.97,6.97,6.97,6.7,6.7,1.2881,0.736,0.5153,,,,05-19
232,shared_ride_2,1,1,1,0,0,0,1,1,1515996,4,0,914.0,913.0,7,4,10,275000.0,0,-1,0,8.64,8.64,8.64,,,,42.8,10.7,2.14,2.14,2.14,2.14,2.14,0.3954,0.226,0.1582,,,,05-19
233,drive_alone,1,1,1,1,1,1,1,1,1517055,2,0,1032.0,971.0,64,2,7,125000.0,0,-1,0,33.26,33.26,33.26,99.11,90.72,68.16,241.6,60.4,12.53,12.53,12.53,12.08,12.08,2.3155,1.3232,0.9263,5.84,3.02,3.02,45-64
234,drive_alone,1,1,1,1,1,1,1,1,1517469,2,0,53.0,103.0,26,2,7,125000.0,0,-1,0,25.96,25.96,25.96,66.51,53.34,53.34,142.2,35.55,7.88,7.88,7.88,7.11,7.11,1.4322,0.8184,0.5729,3.22,3.22,3.22,20-44
235,drive_alone,1,1,1,1,1,1,1,0,1517597,1,0,923.0,968.0,58,1,7,125000.0,0,-1,0,24.26,24.26,24.26,96.13,89.91,58.3,174.0,,9.08,9.08,9.08,8.7,,1.6780000000000002,0.9588,0.6712,3.22,3.02,3.22,45-64
236,walk_transit_walk,0,1,1,1,0,1,1,0,1519189,2,0,67.0,11.0,40,2,5,62500.0,1,999998,0,,23.45,23.45,59.98,,46.81,128.0,,,6.4,6.4,6.4,,,0.6758,0.473,3.22,,3.22,20-44
237,drive_alone,1,1,1,1,1,1,1,1,1519213,2,0,96.0,17.0,53,3,9,225000.0,0,-1,0,26.77,26.77,26.77,97.7,87.22,91.36,174.4,43.6,10.25,10.25,10.25,8.72,8.72,1.8942,1.0824,0.7577,3.22,5.39,3.22,45-64
238,shared_ride_2,1,1,1,1,1,1,1,1,1519213,3,0,96.0,100.0,9,3,9,225000.0,1,2,0,13.32,13.32,13.32,43.92,36.62,34.12,52.8,13.2,3.14,3.14,3.14,2.64,2.64,0.5802,0.3316,0.2322,3.22,3.82,3.22,05-19
239,walk_transit_walk,1,1,1,1,1,1,1,0,1519735,1,0,45.0,1.0,62,3,10,275000.0,0,-1,0,21.97,21.97,21.97,55.13,47.86,54.34,86.2,,4.7,4.7,4.7,4.31,,0.8685,0.4963,0.3475,3.22,3.22,3.22,45-64
240,shared_ride_2,1,1,1,1,1,1,1,0,1519735,3,0,45.0,1.0,22,3,10,275000.0,0,-1,0,21.82,21.82,21.82,65.43,59.65,63.9,86.2,,4.71,4.71,4.71,4.31,,0.8704,0.4974,0.3482,3.22,3.22,3.22,20-44
241,walk_transit_walk,0,1,1,1,0,1,1,0,1521110,1,0,180.0,69.0,50,1,2,17500.0,0,-1,0,,25.61,25.61,87.14,,73.62,182.2,,,9.24,9.24,9.11,,,0.9758,0.6829999999999999,3.22,,3.22,45-64
242,drive_alone,1,1,1,1,1,1,1,1,1522524,1,0,1032.0,1019.0,63,2,98,117480.978261,0,-1,0,15.16,15.16,15.16,49.84,43.41,43.41,90.8,22.7,4.64,4.64,4.64,4.54,4.54,0.8574,0.49,0.343,3.42,4.43,3.22,45-64
